sample.id,BirdID,TubeNumber,OriginalSampleIDUnique,FieldPeriodID,Season,SequencingRun,CatchID,OccasionID,BTO,FieldRing,CatchTerritoryID,SampleDate,SampleYear,FreezerDate3,TimeAt4Degrees,SampleType,SampleType4Way,ExtractionDate,Qubit,BirthDate,SexEstimate,SampleTime,MinutesSinceSunrise,Ageclass,AgeDays,AgeYears,EyeColour,BreedTerritoryNumber,BreedTerritoryID,BreedGroupID,Status,TQcorrected,averageTQ_SameType,TQnotes_SameType,TQFinal_SameType,FieldPeriodID_LastSeen,LastPeriodSeenDate,LastBreedYearSeen,DaysToLastSeen,DiedEver,BirthDateEstimated,SampleReads,is.negLab,is.negCollection
Sample.193.226,6883,226,226,167,Major,3,10432,13827,Z691453,VN/SX,85,30/07/2018,2018,25/09/2018,57,Faecal,Faecal,13/02/2019,0.157,20/07/2018,0,14:47,527,Mature,10,0.027,G,57.1,85,7978,Immature,8887.82,NA,NA,8887.82,173,23/09/2019,2019,420,yes,FALSE,59479,FALSE,FALSE
Sample.194.356,6181,356,356,167,Major,3,10515,13942,L921294,LB/OX,95,18/09/2018,2018,25/09/2018,7,Faecal,Faecal,03/05/2019,0.592,18/07/2013,0,11:15,315,Mature,1888,5.169,RB,64,95,8043,BrF,12566.71,NA,NA,12566.71,167,22/09/2018,2018,4,yes,TRUE,132562,FALSE,FALSE
Sample.195.274,6061,274,274,167,Major,3,10452,13869,X784200,BL/KX,100,29/08/2018,2018,25/09/2018,27,Faecal,Faecal,17/05/2019,0.0484,30/01/2013,0,8:15,135,Mature,2037,5.577,RB,68,100,7992,BrF,4398.15,NA,NA,4398.15,167,22/09/2018,2018,24,yes,TRUE,42490,FALSE,FALSE
Sample.196.358,6834,358,358,167,Major,3,10517,13941,Z691408,VY/MX,169,19/09/2018,2018,25/09/2018,6,Faecal,Faecal,03/05/2019,0.05,28/09/2017,1,9:40,220,Mature,356,0.975,LB,112,169,8023,AB,20983.14,NA,NA,20983.14,171,09/03/2019,2019,171,yes,TRUE,42561,FALSE,FALSE
Sample.197.176,6869,176,176,167,Major,3,10400,13773,Z691440,LE/WX,85,03/07/2018,2018,25/09/2018,84,Faecal,Faecal,12/04/2019,0.0164,16/02/2018,0,8:20,140,Immature,137,0.375,G,57.1,85,7978,SEEN1,8887.82,NA,NA,8887.82,167,22/09/2018,2018,81,yes,TRUE,17874,FALSE,FALSE
Sample.198.192,1762,192,192,167,Major,3,10392,13776,P885903,BB/AX,15,07/07/2018,2018,25/09/2018,80,Faecal,Faecal,15/03/2019,0.0202,10/10/2002,1,10:54,294,Mature,5749,15.74,RB,10,15,8011,BrM,8842,NA,NA,8842,174,16/03/2020,2020,618,yes,TRUE,57663,FALSE,FALSE
Sample.199.170b,6187,170,170b,166,Minor,3,10378,13755,L921284,NW/WX,64,10/03/2018,2018,03/04/2018,24,Faecal,Faecal,27/02/2019,0.516,26/03/2014,0,8:52,172,Mature,1445,3.956,RB,46.1,64,7846,BrF,15853.08,NA,NA,15853.08,176,30/09/2021,2021,1300,yes,TRUE,71456,FALSE,FALSE
Sample.200.235b,6556,235,235b,167,Major,3,10420,13818,X784192,YG/EX,617,04/08/2018,2018,25/09/2018,52,Faecal,Faecal,03/05/2019,0.266,12/05/2015,1,11:10,310,Mature,1180,3.231,RB,25.1,617,8013,BrM,8004.97,NA,NA,8004.97,167,22/09/2018,2018,49,yes,TRUE,98630,FALSE,FALSE
Sample.201.338,6907,338,338,167,Major,3,10495,13932,Z691492,EW/WX,160,13/09/2018,2018,25/09/2018,12,Faecal,Faecal,17/05/2019,0.0276,20/07/2018,0,11:29,329,Immature,55,0.151,G,104,160,8022,Immature,5894.06,NA,NA,5894.06,167,22/09/2018,2018,9,yes,TRUE,41344,FALSE,FALSE
Sample.202.363,6654,363,363,167,Major,3,10534,13943,Z691137,GO/SX,618,20/09/2018,2018,25/09/2018,5,Faecal,Faecal,07/03/2019,0.0372,16/07/2016,1,11:20,320,Mature,796,2.179,RB,46,63,8038,ABX,11140.89,NA,NA,11140.89,177,18/03/2022,2022,1275,yes,FALSE,52693,FALSE,FALSE
Sample.203.154,6170,154,154,166,Minor,3,10348,13740,L921494,EE/WX,140,02/03/2018,2018,03/04/2018,32,Faecal,Faecal,22/03/2019,0.0206,11/03/2014,1,8:30,150,Mature,1452,3.975,RB,94.2,140,7935,BrM,19594.25,NA,NA,19594.25,177,18/03/2022,2022,1477,yes,TRUE,53963,FALSE,FALSE
Sample.204.207,6894,207,207,167,Major,3,NA,13863,Z691460,EO/SX,15,09/08/2018,2018,25/09/2018,47,Faecal,Faecal,07/03/2019,0.0668,25/03/2018,1,10:16,256,Immature,137,0.375,,123,172,8054,Immature,5998.7,NA,NA,5998.7,176,30/09/2021,2021,1148,yes,FALSE,64347,FALSE,FALSE
Sample.205.276,6905,276,276,167,Major,3,10493,13910,Z691476,NY/MX,407,01/09/2018,2018,25/09/2018,24,Faecal,Faecal,22/02/2019,0.864,16/07/2018,0,9:19,199,Immature,47,0.129,G,126,407,8055,Immature,7117.39,NA,NA,7117.39,184,27/03/2023,2023,1668,no,FALSE,55731,FALSE,FALSE
Sample.206.161,6732,161,161,166,Minor,3,10355,13743,Z691324,BN/YX,68,03/03/2018,2018,03/04/2018,31,Faecal,Faecal,03/05/2019,0.0272,11/02/2017,1,14:25,505,Mature,385,1.054,RB,50,71,7900,H,49520.6,NA,NA,49520.6,171,09/03/2019,2019,371,yes,FALSE,40103,FALSE,FALSE
Sample.207.169,6737,169,169,166,Minor,3,10358,13743,Z691347,LG/YX,126,03/03/2018,2018,03/04/2018,31,Faecal,Faecal,22/02/2019,0.0632,16/08/2016,0,17:13,673,Mature,564,1.544,RB,39,55,7892,BrF,40708.94,NA,NA,40708.94,176,30/09/2021,2021,1307,yes,FALSE,72528,FALSE,FALSE
Sample.208.102b,6384,102,102b,164,Major,3,10239,13642,X784177,YR/NX,110,09/09/2017,2017,25/09/2017,16,Faecal,Faecal,26/01/2018,0.232,16/01/2015,1,9:49,229,Mature,967,2.648,RB,77,110,7741,BrM,61351.94,NA,NA,61351.94,173,23/09/2019,2019,744,yes,TRUE,70773,FALSE,FALSE
Sample.209.258,6733,258,258,167,Major,3,10456,13872,Z691328,VY/YX,24,22/08/2018,2018,25/09/2018,34,Faecal,Faecal,22/02/2019,0.0916,17/05/2017,0,8:36,156,Mature,462,1.265,RB,126,407,8055,H,7117.39,NA,NA,7117.39,178,14/09/2022,2022,1484,yes,FALSE,76063,FALSE,FALSE
Sample.210.312,6902,312,312,167,Major,3,10489,13904,Z691484,WV/SX,140,07/09/2018,2018,25/09/2018,18,Faecal,Faecal,22/02/2019,0.03,07/12/2017,0,11:47,347,Mature,274,0.75,LB,94.2,140,8029,BrF,9349.68,NA,NA,9349.68,175,15/06/2021,2021,1012,yes,TRUE,43860,FALSE,FALSE
Sample.211.199b,6692,199,199b,167,Major,3,10409,13799,Z691305,YN/EX,75,17/07/2018,2018,25/09/2018,70,Faecal,Faecal,03/05/2019,0.216,28/09/2016,1,8:12,132,Mature,657,1.799,RB,51.2,75,7987,H,14017.36,NA,NA,14017.36,174,16/03/2020,2020,608,yes,TRUE,41357,FALSE,FALSE
Sample.212.164,6195,164,164,166,Minor,3,10365,13744,L921204,RW/XZ,105,05/03/2018,2018,03/04/2018,29,Faecal,Faecal,29/03/2019,0.219,22/06/2014,0,12:06,366,Mature,1352,3.702,RB,73,105,7918,BrF,39827.26,NA,NA,39827.26,184,27/03/2023,2023,1848,no,FALSE,70156,FALSE,FALSE
Sample.213.257,6885,257,257,167,Major,3,10434,13854,Z691464,OY/GX,100,20/08/2018,2018,25/09/2018,36,Faecal,Faecal,05/04/2019,0.011,10/08/2018,1,8:46,166,Mature,10,0.027,G,68,100,7992,Immature,4398.15,NA,NA,4398.15,171,09/03/2019,2019,201,yes,FALSE,13062,FALSE,FALSE
Sample.214.272,6061,272,272,167,Major,3,10452,13869,X784200,BL/KX,100,29/08/2018,2018,25/09/2018,27,Faecal,Faecal,16/05/2019,0.12,30/01/2013,0,8:15,135,Mature,2037,5.577,RB,68,100,7992,BrF,4398.15,NA,NA,4398.15,167,22/09/2018,2018,24,yes,TRUE,50236,FALSE,FALSE
Sample.215.153,6849,153,153,166,Minor,3,10344,13738,Z691425,OW/YX,159,28/02/2018,2018,03/04/2018,34,Faecal,Faecal,15/03/2019,0.0252,14/10/2017,0,11:44,344,Immature,137,0.375,LB,103.1,159,7850,Immature,32432.6,NA,NA,32432.6,176,30/09/2021,2021,1310,yes,TRUE,88615,FALSE,FALSE
Sample.216.239,6894,239,239,167,Major,3,10444,13863,Z691460,EO/SX,12,09/08/2018,2018,25/09/2018,47,Faecal,Faecal,13/02/2019,0.0284,25/03/2018,1,14:48,528,Immature,137,0.375,G,123,172,8054,Immature,5998.7,NA,NA,5998.7,176,30/09/2021,2021,1148,yes,FALSE,93555,FALSE,FALSE
Sample.217.307,6034,307,307,167,Major,3,10468,13898,L921053,RE/KX,616,05/09/2018,2018,25/09/2018,20,Faecal,Faecal,03/05/2019,4.6,13/12/2012,0,15:01,541,Mature,2092,5.728,RB,1.2,616,7960,BrF,3832.91,NA,NA,3832.91,171,09/03/2019,2019,185,yes,TRUE,41094,FALSE,FALSE
Sample.218.204,6739,204,204,167,Major,3,10408,13788,Z691334,WW/NX,531,17/07/2018,2018,25/09/2018,70,Faecal,Faecal,05/04/2019,0.0552,29/07/2017,1,10:15,255,Mature,353,0.966,LB,122,179,8024,ABX,7317.6,NA,NA,7317.6,178,14/09/2022,2022,1520,yes,FALSE,47219,FALSE,FALSE
Sample.219.262,6889,262,262,167,Major,3,10438,13858,Z691470,GB/LX,45,23/08/2018,2018,25/09/2018,33,Faecal,Faecal,11/04/2019,0.0876,08/04/2018,1,12:30,390,Mature,137,0.375,LB,32,45,7983,AB,16757.83,NA,NA,16757.83,177,18/03/2022,2022,1303,yes,TRUE,45257,FALSE,FALSE
Sample.220.236b,6877,236,236b,167,Major,3,10416,13817,Z691459,LL/MX,481,07/08/2018,2018,25/09/2018,49,Faecal,Faecal,16/05/2019,0.158,13/06/2018,1,9:15,195,Immature,55,0.151,G,133,481,7959,Immature,9981.79,NA,NA,9981.79,176,30/09/2021,2021,1150,yes,TRUE,79543,FALSE,FALSE
Sample.222.269,6840,269,269,167,Major,3,10453,13870,Z691413,LW/MX,99,27/08/2018,2018,25/09/2018,29,Faecal,Faecal,08/03/2019,0.084,26/12/2017,0,10:18,258,Mature,244,0.668,RB,67,99,8063,BrF,7201.9,NA,NA,7201.9,177,18/03/2022,2022,1299,yes,TRUE,28639,FALSE,FALSE
Sample.223.163,6852,163,163,166,Minor,3,10362,13745,Z691427,SA/MX,140,05/03/2018,2018,03/04/2018,29,Faecal,Faecal,13/02/2019,0.084,04/06/2017,0,10:05,245,Mature,274,0.75,LB,94.2,140,7935,SEEN1,19594.25,NA,NA,19594.25,184,27/03/2023,2023,1848,no,FALSE,80316,FALSE,FALSE
Sample.224.290,6906,290,290,167,Major,3,10494,13902,Z691477,VB/SX,24,01/09/2018,2018,25/09/2018,24,Faecal,Faecal,17/05/2019,0.0948,17/04/2018,1,11:27,327,Immature,137,0.375,G,18,24,8027,H,6386.19,NA,NA,6386.19,184,27/03/2023,2023,1668,no,TRUE,70081,FALSE,FALSE
Sample.225.139,5821,139,139,166,Minor,3,10309,13710,X784066,LL/RX,169,12/02/2018,2018,03/04/2018,50,Faecal,Faecal,15/03/2019,0.0924,03/03/2012,1,9:01,181,Mature,2172,5.947,RB,112,169,7940,BrM,61770.93,NA,NA,61770.93,173,23/09/2019,2019,588,yes,TRUE,46002,FALSE,FALSE
Sample.226.138,6834,138,138,166,Minor,3,10308,13711,Z691408,VY/MX,169,12/02/2018,2018,03/04/2018,50,Faecal,Faecal,12/04/2019,0.0336,28/09/2017,1,9:16,196,Immature,137,0.375,LB,112,169,7940,ABX,61770.93,NA,NA,61770.93,171,09/03/2019,2019,390,yes,TRUE,43537,FALSE,FALSE
Sample.227.141b,6833,141,141b,166,Minor,3,10307,13710,Z691409,BO/MX,616,12/02/2018,2018,03/04/2018,50,Faecal,Faecal,08/03/2019,0.716,19/12/2017,0,15:42,582,Immature,55,0.151,G,1.2,616,7867,Immature,NA,5418.45,TQ is average from previous/next season of the same type,5418.45,176,30/09/2021,2021,1326,yes,TRUE,93391,FALSE,FALSE
Sample.229.114b,6745,114,114b,164,Major,3,10249,13639,Z691343,BL/WX,616,11/09/2017,2017,25/09/2017,14,Faecal,Faecal,26/01/2018,0.0692,19/06/2017,1,11:45,345,Immature,84,0.23,G,1,1,7739,Immature,40442.14,NA,NA,40442.14,184,27/03/2023,2023,2023,no,FALSE,57642,FALSE,FALSE
Sample.230.78,6758,78,78,164,Major,3,10193,13597,Z691359,BW/YX,743,01/09/2017,2017,25/09/2017,24,Faecal,Faecal,07/03/2019,0.0644,08/07/2017,1,9:40,220,Immature,55,0.151,G,77.2,743,7821,Immature,NA,4596.66,TQ is average from previous/next season of the same type,4596.66,175,15/06/2021,2021,1383,yes,FALSE,45226,FALSE,FALSE
Sample.231.142,6836,142,142,166,Minor,3,10311,13713,Z691411,GB/MX,617,13/02/2018,2018,03/04/2018,49,Faecal,Faecal,11/04/2019,0.125,29/09/2017,0,16:04,604,Immature,137,0.375,LB,25.1,617,7858,Immature,20486.28,NA,NA,20486.28,173,23/09/2019,2019,587,yes,TRUE,149948,FALSE,FALSE
Sample.232.227b,6767,227,227b,167,Major,3,10446,13826,Z691365,AA/AX,637,02/08/2018,2018,25/09/2018,54,Faecal,Faecal,11/04/2019,0.214,23/08/2017,0,9:16,196,Mature,344,0.942,LB,55.1,637,7977,SEEN1,9740.73,NA,NA,9740.73,173,23/09/2019,2019,417,yes,FALSE,48406,FALSE,FALSE
Sample.233.28b,5319,28,28b,164,Major,3,10155,13520,V267424,OW/BX,63,22/07/2017,2017,25/09/2017,65,Faecal,Faecal,23/01/2018,0.0608,25/03/2009,0,9:02,182,Mature,3041,8.326,RB,46,63,7796,H,45367.55,NA,NA,45367.55,184,27/03/2023,2023,2074,no,TRUE,49095,FALSE,FALSE
Sample.234.283,6776,283,283,167,Major,3,10477,13885,Z691403,BV/EX,618,31/08/2018,2018,25/09/2018,25,Faecal,Faecal,22/03/2019,0.032,16/07/2017,1,8:35,155,Mature,411,1.125,RB,35.1,618,8002,AB,9718.46,NA,NA,9718.46,174,16/03/2020,2020,563,yes,TRUE,44253,FALSE,FALSE
Sample.235.271b,6032,271,271b,167,Major,3,10454,13871,L921056,WL/KX,99,27/08/2018,2018,25/09/2018,29,Faecal,Faecal,03/05/2019,0.0524,15/12/2012,1,11:48,348,Mature,2081,5.697,RB,67,99,8063,BrM,7201.9,NA,NA,7201.9,167,22/09/2018,2018,26,yes,TRUE,32525,FALSE,FALSE
Sample.236.294,6925,294,294,167,Major,3,10538,13947,Z691479,NG/GX,738,03/09/2018,2018,25/09/2018,22,Faecal,Faecal,07/03/2019,0.115,03/12/2017,0,11:25,325,Mature,274,0.75,LB,140,738,8057,ABX,12291.88,NA,NA,12291.88,184,27/03/2023,2023,1666,no,TRUE,20259,FALSE,FALSE
Sample.237.342,6923,342,342,167,Major,3,10526,13945,Z691494,VY/SX,617,15/09/2018,2018,25/09/2018,10,Faecal,Faecal,17/05/2019,0.0536,22/07/2018,1,10:33,273,Immature,55,0.151,G,25.1,617,8013,Immature,8004.97,NA,NA,8004.97,184,27/03/2023,2023,1654,no,TRUE,33784,FALSE,FALSE
Sample.238.360b,6670,360,360b,167,Major,3,10514,13941,Z691128,LW/YX,169,19/09/2018,2018,25/09/2018,6,Faecal,Faecal,16/05/2019,11,30/11/2015,0,9:38,218,Mature,1024,2.804,RB,112,169,8023,BrF,20983.14,NA,NA,20983.14,184,27/03/2023,2023,1650,no,FALSE,23604,FALSE,FALSE
Sample.239.146,6191,146,146,166,Minor,3,10332,13733,L921278,OW/OX,68,24/02/2018,2018,03/04/2018,38,Faecal,Faecal,16/05/2019,0.106,23/07/2014,0,11:17,317,Mature,1312,3.592,RB,47.1,68,7897,BrF,34091.35,NA,NA,34091.35,184,27/03/2023,2023,1857,no,FALSE,47167,FALSE,FALSE
Sample.240.223,6022,223,223,167,Major,3,10426,13802,L921045,VB/WX,126,25/07/2018,2018,25/09/2018,62,Faecal,Faecal,27/02/2019,0.169,24/07/2012,0,11:13,313,Mature,2192,6.001,RB,86,126,7970,BrF,30405.1,NA,NA,30405.1,173,23/09/2019,2019,425,yes,TRUE,56479,FALSE,FALSE
Sample.241.209,6887,209,209,167,Major,3,10436,13856,Z691463,GN/GX,637,17/08/2018,2018,25/09/2018,39,Faecal,Faecal,15/03/2019,0.0364,16/11/2017,1,8:12,132,Mature,274,0.75,LB,55.1,637,7977,ABX,9740.73,NA,NA,9740.73,178,14/09/2022,2022,1489,yes,FALSE,13814,FALSE,FALSE
Sample.243.162,6851,162,162,166,Minor,3,10361,13744,Z691428,SA/BX,105,05/03/2018,2018,03/04/2018,29,Faecal,Faecal,16/05/2019,0.162,09/01/2018,0,11:50,350,Immature,55,0.151,G,73,105,7918,Immature,39827.26,NA,NA,39827.26,176,30/09/2021,2021,1305,yes,FALSE,34817,FALSE,FALSE
Sample.244.350,6914,350,350,167,Major,3,10510,13937,S115312,EN/BX,86,17/09/2018,2018,25/09/2018,8,Faecal,Faecal,03/05/2019,0.136,15/06/2018,1,15:24,564,Immature,94,0.257,G,58,86,8041,Immature,2099.71,NA,NA,2099.71,184,27/03/2023,2023,1652,no,TRUE,32869,FALSE,FALSE
Sample.245.227,6767,227,227,167,Major,3,10446,13826,Z691365,AA/AX,637,02/08/2018,2018,25/09/2018,54,Faecal,Faecal,11/04/2019,0.214,23/08/2017,0,9:16,196,Mature,344,0.942,LB,55.1,637,7977,SEEN1,9740.73,NA,NA,9740.73,173,23/09/2019,2019,417,yes,FALSE,20436,FALSE,FALSE
Sample.246.281,6912,281,281,167,Major,3,10506,13935,Z691480,NB/MX,59,04/09/2018,2018,25/09/2018,21,Faecal,Faecal,22/03/2019,0.0832,04/07/2018,1,8:24,144,Immature,62,0.17,G,42,59,8000,Immature,15353.45,NA,NA,15353.45,184,27/03/2023,2023,1665,no,FALSE,33759,FALSE,FALSE
Sample.247.203,6709,203,203,167,Major,3,10407,13788,Z691321,WW/XZ,531,17/07/2018,2018,25/09/2018,70,Faecal,Faecal,17/05/2019,0.0428,14/10/2016,1,10:15,255,Mature,641,1.755,RB,78,112,8048,BrM,4890.59,NA,NA,4890.59,184,27/03/2023,2023,1714,no,TRUE,32736,FALSE,FALSE
Sample.248.166,6378,166,166,166,Minor,3,10367,13750,L921262,RB/LX,83,07/03/2018,2018,03/04/2018,27,Faecal,Faecal,16/05/2019,0.349,04/08/2015,0,10:55,295,Mature,946,2.59,RB,56,83,7907,BrF,24345.84,NA,NA,24345.84,184,27/03/2023,2023,1846,no,FALSE,31223,FALSE,FALSE
Sample.249.347,6694,347,347,167,Major,3,10509,13938,Z691306,WY/WX,96,17/09/2018,2018,25/09/2018,8,Faecal,Faecal,11/04/2019,0.32,29/09/2016,1,9:23,203,Mature,718,1.966,RB,65,96,7994,BrM,10233.73,NA,NA,10233.73,167,22/09/2018,2018,5,yes,TRUE,168877,FALSE,FALSE
Sample.250.213,5621,213,213,167,Major,3,10421,13794,V267542,YY/UX,172,22/07/2018,2018,25/09/2018,65,Faecal,Faecal,22/03/2019,0.0408,02/11/2010,0,14:43,523,Mature,2819,7.718,RB,123,172,8054,BrF,5998.7,NA,NA,5998.7,176,30/09/2021,2021,1166,yes,TRUE,25496,FALSE,FALSE
Sample.252.345,6920,345,345,167,Major,3,10523,13944,Z691497,GW/MX,64,15/09/2018,2018,25/09/2018,10,Faecal,Faecal,27/02/2019,0.0744,18/07/2018,0,16:09,609,Immature,59,0.162,G,46.1,64,7985,Immature,8147.51,NA,NA,8147.51,178,14/09/2022,2022,1460,yes,FALSE,39146,FALSE,FALSE
Sample.253.296,6834,296,296,167,Major,3,10471,13900,Z691408,VY/MX,169,04/09/2018,2018,25/09/2018,21,Faecal,Faecal,15/03/2019,0.0312,28/09/2017,1,9:05,185,Mature,341,0.934,LB,112,169,8023,AB,20983.14,NA,NA,20983.14,171,09/03/2019,2019,186,yes,TRUE,45631,FALSE,FALSE
Sample.254.322,6927,322,322,167,Major,3,10540,13926,Z691488,AR/NX,479,10/09/2018,2018,25/09/2018,15,Faecal,Faecal,17/05/2019,0.0456,14/07/2018,1,9:05,185,Immature,58,0.159,G,130,479,7984,Immature,17837.56,NA,NA,17837.56,171,09/03/2019,2019,180,yes,FALSE,22353,FALSE,FALSE
Sample.255.222,6708,222,222,167,Major,3,10425,13821,Z691322,WY/NX,126,25/07/2018,2018,25/09/2018,62,Faecal,Faecal,22/02/2019,0.0564,15/10/2016,1,10:14,254,Mature,648,1.774,RB,86,126,7970,BrM,30405.1,NA,NA,30405.1,171,09/03/2019,2019,227,yes,FALSE,19664,FALSE,FALSE
Sample.256.340,6774,340,340,167,Major,3,10499,13933,Z691493,GE/XZ,160,13/09/2018,2018,25/09/2018,12,Faecal,Faecal,16/05/2019,0.412,15/07/2017,1,12:54,414,Mature,425,1.164,RB,92,134,7958,AB,5065.94,NA,NA,5065.94,174,16/03/2020,2020,550,yes,TRUE,28800,FALSE,FALSE
Sample.258.185,6868,185,185,167,Major,3,10399,13773,Z691441,OG/MX,98,03/07/2018,2018,25/09/2018,84,Faecal,Faecal,17/05/2019,0.0784,16/02/2018,1,9:55,235,Immature,137,0.375,G,66,98,8044,SEEN2,4431.29,NA,NA,4431.29,178,14/09/2022,2022,1534,yes,TRUE,30588,FALSE,FALSE
Sample.259.245,5559,245,245,167,Major,3,10448,13865,V267525,RW/UX,111,16/08/2018,2018,25/09/2018,40,Faecal,Faecal,15/03/2019,0.428,05/01/2010,1,16:10,610,Mature,3145,8.611,RB,77.1,111,8004,BrM,5356.77,NA,NA,5356.77,171,09/03/2019,2019,205,yes,TRUE,18806,FALSE,FALSE
Sample.260.331,6859,331,331,167,Major,3,10501,13931,Z691434,YV/SX,8,12/09/2018,2018,25/09/2018,13,Faecal,Faecal,11/04/2019,0.03,06/02/2018,1,8:41,161,Mature,218,0.597,LB,1.1,2,7965,ABX,9115.13,NA,NA,9115.13,177,18/03/2022,2022,1283,yes,TRUE,30983,FALSE,FALSE
Sample.261.280,6903,280,280,167,Major,3,10491,13905,Z691475,GN/MX,13,30/08/2018,2018,25/09/2018,26,Faecal,Faecal,15/03/2019,0.122,06/07/2018,1,16:05,605,Immature,55,0.151,G,8,13,8032,Immature,12804.76,NA,NA,12804.76,174,16/03/2020,2020,564,yes,TRUE,55615,FALSE,FALSE
Sample.262.140,6842,140,140,166,Minor,3,10326,13723,Z691417,NL/MX,126,20/02/2018,2018,03/04/2018,42,Faecal,Faecal,29/03/2019,0.0344,06/10/2017,0,11:34,334,Immature,137,0.375,LB,86,126,7930,Immature,29052.9,NA,NA,29052.9,174,16/03/2020,2020,755,yes,TRUE,30870,FALSE,FALSE
Sample.263.151,6169,151,151,166,Minor,3,10349,13741,L921300,BR/WX,140,02/03/2018,2018,03/04/2018,32,Faecal,Faecal,11/04/2019,0.428,11/03/2014,0,8:48,168,Mature,1452,3.975,RB,94.2,140,7935,BrF,19594.25,NA,NA,19594.25,173,23/09/2019,2019,570,yes,TRUE,51694,FALSE,FALSE
Sample.264.270,6032,270,270,167,Major,3,10454,13871,L921056,WL/KX,99,27/08/2018,2018,25/09/2018,29,Faecal,Faecal,17/05/2019,0.072,15/12/2012,1,11:48,348,Mature,2081,5.697,RB,67,99,8063,BrM,7201.9,NA,NA,7201.9,167,22/09/2018,2018,26,yes,TRUE,41938,FALSE,FALSE
Sample.265.366,6139,366,366,167,Major,3,10535,13951,L921081,RY/RX,75,25/09/2018,2018,25/09/2018,0,Faecal,Faecal,22/03/2019,0.0344,23/02/2014,0,13:36,456,Mature,1675,4.586,RB,51.2,75,7987,BrF,14017.36,NA,NA,14017.36,173,23/09/2019,2019,363,yes,TRUE,31656,FALSE,FALSE
Sample.266.243,6161,243,243,167,Major,3,10461,13877,X784109,RB/BX,618,15/08/2018,2018,25/09/2018,41,Faecal,Faecal,07/03/2019,0.142,04/03/2014,0,11:49,349,Mature,1625,4.449,RB,35.1,618,8002,H,9718.46,NA,NA,9718.46,176,30/09/2021,2021,1142,yes,TRUE,43984,FALSE,FALSE
Sample.267.267,6896,267,267,167,Major,3,10458,13874,Z691472,GL/MX,36,25/08/2018,2018,25/09/2018,31,Faecal,Faecal,05/04/2019,0.107,26/06/2018,1,9:45,225,Immature,60,0.164,G,26.5,36,8034,Immature,8566.69,NA,NA,8566.69,177,18/03/2022,2022,1301,yes,FALSE,27702,FALSE,FALSE
Sample.269.147,6064,147,147,166,Minor,3,10334,13730,X784102,WV/KX,662,26/02/2018,2018,03/04/2018,36,Faecal,Faecal,05/04/2019,0.0848,12/12/2013,0,10:57,297,Mature,1537,4.208,RB,137,662,7951,BrF,10785.5,NA,NA,10785.5,174,16/03/2020,2020,749,yes,FALSE,8203,FALSE,FALSE
Sample.271.328,6835,328,328,167,Major,3,10533,13930,Z691410,NG/MX,36,11/09/2018,2018,25/09/2018,14,Faecal,Faecal,22/02/2019,0.0436,20/12/2017,1,11:05,305,Mature,265,0.726,LB,50,71,7988,AB,17438.84,NA,NA,17438.84,184,27/03/2023,2023,1658,no,TRUE,30191,FALSE,FALSE
Sample.272.49b,6734,49,49b,164,Major,3,10211,13550,Z691325,MM/MX,72,19/08/2017,2017,25/09/2017,37,Faecal,Faecal,22/01/2018,0.026,15/06/2017,1,10:40,280,Immature,65,0.178,G,50.1,72,7815,Immature,39351.16,NA,NA,39351.16,171,09/03/2019,2019,567,yes,TRUE,29196,FALSE,FALSE
Sample.273.246,6755,246,246,167,Major,3,10483,13906,Z691352,BG/WX,738,17/08/2018,2018,25/09/2018,39,Faecal,Faecal,22/03/2019,0.199,27/06/2017,1,11:10,310,Mature,416,1.139,RB,140,738,8057,ABX,12291.88,NA,NA,12291.88,167,22/09/2018,2018,36,yes,FALSE,34320,FALSE,FALSE
Sample.274.191,6863,191,191,167,Major,3,10394,13774,Z691446,YO/MX,746,04/07/2018,2018,25/09/2018,83,Faecal,Faecal,11/04/2019,0.0344,10/05/2018,1,9:25,205,Immature,55,0.151,G,141,746,8058,Immature,9220.5,NA,NA,9220.5,174,16/03/2020,2020,621,yes,TRUE,30688,FALSE,FALSE
Sample.275.237,6878,237,237,167,Major,3,10417,13818,Z691458,BY/GX,602,04/08/2018,2018,25/09/2018,52,Faecal,Faecal,12/04/2019,0.154,10/05/2018,1,10:21,261,Mature,86,0.235,LB,47.2,602,8012,H,57427.76,NA,NA,57427.76,171,09/03/2019,2019,217,yes,TRUE,37549,FALSE,FALSE
Sample.276.284,6732,284,284,167,Major,3,10467,13887,Z691324,BN/YX,50,31/08/2018,2018,25/09/2018,25,Faecal,Faecal,29/03/2019,0.564,11/02/2017,1,11:22,322,Mature,566,1.55,RB,NA,NA,8068,FLOAT,NA,NA,NA,NA,171,09/03/2019,2019,190,yes,FALSE,24787,FALSE,FALSE
Sample.277.19b,6727,19,19b,164,Major,3,10143,13515,Z691331,NL/OX,40,27/07/2017,2017,25/09/2017,60,Faecal,Faecal,25/01/2018,0.0776,26/07/2016,0,9:03,183,Mature,366,1.002,RB,29,40,7765,H,50547.64,NA,NA,50547.64,166,14/03/2018,2018,230,yes,FALSE,29952,FALSE,FALSE
Sample.278.184,6864,184,184,167,Major,3,10395,13774,Z691445,EN/SX,20,04/07/2018,2018,25/09/2018,83,Faecal,Faecal,29/03/2019,0.279,03/10/2017,1,8:13,133,Mature,274,0.75,LB,15,20,7980,H,14268.5,NA,NA,14268.5,184,27/03/2023,2023,1727,no,TRUE,77758,FALSE,FALSE
